id,saleprice
1529,202235.88242212063
335,159326.43207012006
1287,137563.1909234734
31,91052.92680294883
1785,307937.0420862729
82,163421.62615677758
2620,148069.22851063145
252,169863.08401401568
721,46006.52018427558
2165,174712.28759903903
2316,183128.0700647104
775,128474.07998609508
1558,101778.98032245591
17,245091.7742608847
1022,246767.48456007752
925,114777.7439504346
438,270880.16279724834
1270,141807.64693178248
1272,115661.16361476414
215,135605.85809717674
266,227725.4133826041
2402,270615.1329056826
1250,134855.66393662084
1984,146752.19534571058
1279,138204.0611633135
377,254952.39444187458
1252,110928.80966868425
2156,283652.53161955683
499,329692.8520043077
1374,123307.67635389938
2898,263881.1264357196
401,122503.46650829838
2721,155824.50270415278
2078,239611.26476857567
2589,128371.93980066986
1946,244730.53631634984
1334,118717.8786828196
2781,223407.79473052488
431,430658.50417927
576,210088.58319383216
1474,213843.83929888622
2254,139629.05984368722
2155,308184.40263130143
885,106614.49437525337
643,133268.49485909776
1944,130966.13790463058
480,198075.0018462752
2845,102488.02184336272
2387,307926.53688006906
2407,186487.69308965455
2527,168208.61113214827
2514,145192.37701902617
629,148565.89969021658
80,221158.50292297878
1876,138388.83060618883
1546,120634.37409331696
2518,172192.69586163302
2347,161850.49018476423
783,232832.34359058697
1322,71054.227323426
194,86697.6186568279
1770,290159.4296669627
2143,133984.137384021
1229,208929.2571380171
511,280463.66628939257
46,203523.59998782352
1348,154403.61079785982
2465,184844.68683602437
387,236369.0523040584
873,230987.56460740406
1918,130796.98016361652
2764,255041.66687776922
2184,131060.04473213165
934,132886.6540915005
1920,133391.94510643044
2631,137404.26074497978
1768,593325.7384988506
2040,128310.03236352363
1749,221901.65188745467
834,243823.15566898952
1457,236835.94843757953
79,108943.89348063292
2302,124151.27642313082
1817,148284.24342712222
2755,225087.86568058145
359,172349.18399055026
2059,96369.46434619371
2092,245612.02043887437
2516,228139.82807821568
150,118969.98888825225
1656,123906.65982393539
83,83262.6784412594
2411,178178.78673864476
795,44904.41106724396
2312,229665.4113732309
2917,91433.78207994543
1624,191652.9980236769
2215,274057.6101864215
1211,148867.2093476277
1485,149991.65225835796
1024,191620.89779272734
570,185104.30262652456
2874,144584.81036335006
700,129746.54499818463
2756,205727.53575468843
2022,186517.24125739615
583,230928.274432712
2392,392399.4718651643
2424,194912.64148430066
212,99846.22679251447
736,128962.132778284
1610,157851.5838410051
890,125481.87064918227
467,181658.74821168339
578,219521.6497131599
1747,196251.0480506746
1149,150743.40529728794
2758,256331.87859055563
857,127441.7751117385
2219,287571.9716252743
733,107238.76910587073
2909,107468.01794037083
1798,253891.29537135593
235,142025.49084625207
2366,128899.36974066855
1027,135244.26197920175
1195,131327.16162484893
1303,59782.76446209727
148,179199.590211082
608,168765.51677313753
2515,206678.42886206042
821,262155.6572727362
2500,281904.50163859286
745,107087.15748654417
741,119558.44551188935
1611,111257.68812263459
2532,127972.49430104834
1081,232350.33505305575
1692,429545.3573862722
2520,190851.6705914159
276,110484.23042230892
1992,140368.7443338942
663,100043.8430098984
418,112806.2619083867
1733,189928.16041044195
2359,154717.89076373933
253,181820.53858784857
1518,185585.52714056137
2035,138027.75158810755
2919,80075.72416229984
1540,219871.64317041106
2120,150784.91935975823
1674,162973.36098205656
256,145598.77244513488
2361,92426.28625827581
978,60048.79368406131
2280,147179.5100264008
2095,229703.3312084588
1709,333476.55175546487
2801,244775.78063782264
1246,98394.8898899473
2373,87510.15314111792
1055,292046.1252297897
2017,123804.60387379385
1099,292686.0892075002
1344,92134.39497545539
835,225849.42652916015
1117,204925.1982176252
2043,94324.26126714148
2085,99983.44193845264
410,136334.59906247217
2650,118420.73387724377
2867,163964.35031043767
1668,112667.8585815782
1161,161021.80390204175
2122,169640.87582961426
2539,160128.92596441932
1047,142378.91937350374
1445,130124.03585606441
541,142484.89877603116
569,198600.0346263233
1276,112492.25748982931
918,151025.75992963611
326,163902.15454764958
1936,128282.14064692374
895,92336.70114603631
257,144020.6743087358
1241,184823.1547161478
1545,127038.1396890631
1189,176056.76031314518
270,139106.94666553353
2066,187499.15878756187
693,110946.46698693499
1259,128229.93610803425
2916,148506.91648075602
2321,272700.7199947336
1977,102972.61684977941
1895,139415.79078997372
1240,172901.38135192363
85,162045.1212952906
1823,124738.08296749338
825,311798.5361031501
110,218932.41070713548
697,112176.09059117034
2297,121867.774602883
1231,138895.45665936038
1355,126907.53888464591
968,386131.74933146307
584,201151.46656058077
1315,105856.95800742581
1606,151409.48565930102
206,55944.14961310472
1685,374930.21887960075
2016,139749.78067986065
869,207543.2385088297
2135,122107.83609473062
2346,188381.3069384246
2430,229563.70703587038
2198,85561.08276572643
2652,118272.92123027024
27,117885.80434834148
241,153493.4065476873
906,116633.06131651448
1506,108965.17411933541
2098,362650.37499962276
1435,206235.6027170253
2213,135019.44506621666
1274,132493.7549628569
743,64193.49558263259
1737,193818.98765036993
2797,290994.21176762437
2185,68374.15245989432
58,166330.08516539243
830,198454.94338782312
808,90840.20510785238
680,146658.16471530584
1153,101144.99278020143
1291,131094.93056152697
1818,142117.3569055118
2161,182199.74902360208
1883,113040.27813594684
350,349959.4285938834
2473,150676.11399829324
295,179195.66088936722
293,193801.39624772326
859,120315.32987061952
288,51200.43073630131
1578,147307.07649349672
102,185170.27606149865
2831,166796.26780038766
1030,158999.40708175974
2551,156182.47623059346
1286,148369.7752094306
958,325805.690391609
776,135367.20332797887
72,244866.7968596449
2263,249694.95146046637
1866,153079.50259073055
2876,67606.72891948571
2146,260764.02000583115
103,176373.2989878611
1500,124906.57103547409
492,191848.16078528995
167,135490.52270122184
2597,119594.30634121044
2685,119397.420454332
1035,158077.1678794527
1220,89396.03012557967
2602,143579.5613930868
2159,216486.51701277174
695,137931.26929102783
1109,261352.5879634627
640,191465.9093187794
1652,156611.96282506242
2090,194612.8438078056
1188,186387.4344297161
2345,232766.09028393513
1059,402728.88941119553
2751,233406.32061894218
128,214563.96630354214
1523,176591.71935388964
2925,197332.1387477306
2145,310663.16333672
1121,214617.09706011016
566,278086.8754839138
565,244067.99020331702
1331,140170.47951354415
2928,131553.15212509167
156,142973.0320959484
797,139102.2184276428
327,84571.57063313192
2859,147905.03228368968
1453,116372.56915160564
1762,341175.95892560016
1868,205709.13817957754
1760,170038.05244280054
1113,243049.5514722194
1812,191560.25132350085
117,146084.60219170438
1142,208429.3210430256
2342,407567.73328330216
927,134127.2013641137
2478,178893.00303979657
655,79086.9028857812
2064,121608.7099796627
369,268029.09604595316
2239,107392.09171545165
2732,205269.03665097387
1653,169717.49276129794
959,195847.53356578381
2395,330752.19811582577
1412,119487.99262542385
271,261901.35514931238
1484,143032.88014439202
1497,161322.52316657256
552,153305.17391000513
2,126489.4700418243
1855,303800.0943965287
4,256647.06828209438
2292,150432.299414801
134,151032.7106137138
646,109062.09461404097
42,311475.14077631466
532,222496.87599335748
713,83031.01241780238
2561,131113.62654628488
2360,127747.52678510245
1333,123543.18339914581
1407,246476.69035282085
2892,296223.9665654332
574,228114.21012946224
1227,191343.34222481068
2591,205837.86292018
1476,222507.45732077098
1125,278253.44790331885
1446,144489.34973772557
408,115926.197887409
1101,288151.1848138721
2251,188533.0359742292
373,187173.12934576263
2554,123634.45248834637
2382,264532.9519841114
1985,89227.14384766736
519,231988.73615057027
1093,192469.69487203762
864,260317.19490353038
2889,140534.87272684363
2308,197967.80236486593
986,182532.48268824088
1302,157080.38622274782
585,158156.11255690356
2708,149348.20828262725
147,137799.32813344046
1441,230719.14200191377
383,179654.9263462972
285,156281.58056438508
181,119842.2253654752
358,189172.21366861268
780,160830.35735205538
258,184803.08556890677
1865,222655.3976222505
692,127870.81054337499
2902,332891.86516179936
508,253761.29449214984
2638,157642.49659571174
36,129446.84963991062
611,162594.97515496716
2281,145944.526203191
1678,99540.80170565771
1696,454644.0843025673
1557,91928.25237146537
2180,163414.16909055403
1726,218889.76188937266
951,139288.56916279226
267,225860.38804077992
2706,143212.0670820083
2221,249686.3915310436
1357,176541.19191030212
2901,324425.66276268184
347,175049.7146492424
2164,196669.4733828855
1586,310204.56211004296
360,148259.8354017114
1769,245261.82183600345
2617,149790.21462698365
1879,130143.34608165815
991,208745.6313767724
1535,107535.08289662407
1191,145537.66649226894
1579,205852.6171388399
1882,135792.84802836826
1510,143266.59144384507
2196,191786.0890608953
1845,175534.2914099765
2336,370545.1392748669
942,80625.50618523109
861,130784.6155044123
2555,120912.54902975923
1392,166888.10668011705
2099,256246.16472304866
1543,118993.80246738129
948,295430.32807316165
1239,190525.91972339604
22,172115.36715585666
2796,243682.2903448336
2747,187422.3119009998
92,288047.2280468559
210,178166.92474903457
1858,217107.33112369143
2228,150822.91092122457
447,209220.45091224727
827,242776.90222521266
1649,208570.90067941957
682,135188.34811280877
2698,108522.21327211308
494,165570.87817863325
214,71944.61873810938
2441,243057.90986384606
2679,117398.03080196936
1336,110206.11026551499
465,188900.8677530369
1524,152507.65370322292
2543,111029.84897457832
631,136134.64768800267
2452,300234.16321606864
228,155369.20978887184
126,191866.66155773043
1092,220040.6215817245
1122,207687.59814328357
932,202141.0844769507
1980,62566.88843241596
2171,119082.17251718524
551,157587.4320452585
2768,162807.6055771386
2056,100353.7854887412
1159,359426.14190829545
2645,107526.77688531199
1174,180827.29671839238
2266,212959.00786104772
2462,396672.708369463
1219,142675.35128547426
2922,176050.3518525501
118,142078.45724393363
474,168411.88859822036
2576,152559.31976144388
872,308197.60570505506
1077,212611.48273220024
1536,138642.74230518207
1150,118193.97621179053
2341,305736.8168865197
1931,131830.95261517356
2785,125202.04589823788
2538,121984.42290308417
597,211324.2304895303
464,190947.97572267184
233,251705.4888959612
2169,133728.85818532947
2123,160966.7341202789
1867,187064.1844986657
137,250020.6880557149
515,213129.40801971726
933,105025.41604716702
2784,165067.41922421136
972,175714.18396643086
599,163095.10914429717
2614,118524.73846522652
2582,138479.54803192415
1409,177063.51047143812
175,94113.54521209067
352,199055.90453581983
976,93751.08885055326
2134,200721.9976164172
984,114517.81154708694
2396,351634.0104048225
1673,133166.6886450225
404,131112.8662127278
607,163290.2261764663
814,147995.30592080025
868,196061.2202491764
2271,201375.81616785243
1633,229728.0661554184
337,118473.82430157908
2765,195264.62953876206
1746,266573.22300439206
368,307954.5005054928
2806,213191.2329657515
1662,197248.5433188947
1234,216247.02592425095
1373,123330.25683663106
1672,124509.04080804749
1939,113117.50333186469
